0.038,0.044,0.048,0.037,0.037,0.037,0.057,0.044,0.037,0.053
0.037,0.037,0.043,0.043,0.035,0.038,0.039,0.038,0.035,0.042
0.037,0.036,0.034,0.030,0.039,0.030,0.038,0.030,0.030,0.030
