0.965,0.986,0.943,0.959,0.914,0.919,0.904,0.806,0.916,0.951
0.972,0.983,0.936,0.943,0.918,0.946,0.902,0.855,0.950,0.963
0.973,0.982,0.936,0.951,0.915,0.935,0.906,0.840,0.939,0.959
