802.081,821.088,847.276,895.448,897.574,905.981,899.333,915.426,847.565,882.165
936.399,875.360,897.047,906.141,910.677,938.725,962.123,914.396,868.839,913.753
898.163,1386.066,1386.051,1386.258,1392.467,1408.649,1397.409,1361.824,1344.103,1398.257
1364.517,1370.667,1400.999,1393.699,1390.748,1411.169,1395.366,1390.594,1366.227,1385.677
1366.061,1358.129,1405.689,1405.996,1451.267,1413.843,1402.043,1390.190,1378.096,1439.122
1375.790,1376.698,1399.085,1390.937,1385.368,1403.879,1404.125,1386.374,1212.497,1426.236
